words,weights,weights-arctan
freely,0.0,0.0
trophy,0.0,0.0
noncancerous,1.0,0.7853981633974483
slams,1.0,0.7853981633974483
brutalize,1.0,0.7853981633974483
heartless,0.0,0.0
electron,1.0,0.7853981633974483
weeda,1.0,0.7853981633974483
deliver,-0.3333333333333333,-0.3217505543966422
sensationalism,1.0,0.7853981633974483
unsuspecting,-1.0,-0.7853981633974483
unusual,1.0,0.7853981633974483
roaching,1.0,0.7853981633974483
distribute,1.0,0.7853981633974483
purification,1.0,0.7853981633974483
tablet,1.0,0.7853981633974483
despair,1.0,0.7853981633974483
yeve,1.0,0.7853981633974483
rebuilding,1.0,0.7853981633974483
upcoming,1.0,0.7853981633974483
caravan,1.0,0.7853981633974483
documentation,1.0,0.7853981633974483
epitome,0.3333333333333333,0.3217505543966422
reap,1.0,0.7853981633974483
buddhist,1.0,0.7853981633974483
monk,1.0,0.7853981633974483
profession,1.0,0.7853981633974483
clueless,1.0,0.7853981633974483
stereotype,1.0,0.7853981633974483
calibrate,1.0,0.7853981633974483
construct,1.0,0.7853981633974483
dosage,1.0,0.7853981633974483
outdate,1.0,0.7853981633974483
participation,-1.0,-0.7853981633974483
gandhis,-1.0,-0.7853981633974483
legacy,0.0,0.0
discourse,-1.0,-0.7853981633974483
albatross,-1.0,-0.7853981633974483
overrun,-1.0,-0.7853981633974483
eater,-1.0,-0.7853981633974483
snack,-1.0,-0.7853981633974483
grudge,-1.0,-0.7853981633974483
warmth,1.0,0.7853981633974483
brew,1.0,0.7853981633974483
grey,1.0,0.7853981633974483
passionate,1.0,0.7853981633974483
exhaustive,1.0,0.7853981633974483
screening,0.0,0.0
nonprofit,1.0,0.7853981633974483
strategy,0.6,0.5404195002705842
asset,1.0,0.7853981633974483
isolation,1.0,0.7853981633974483
thread,-1.0,-0.7853981633974483
technical,-1.0,-0.7853981633974483
chain,0.3333333333333333,0.3217505543966422
services,-1.0,-0.7853981633974483
shutter,-1.0,-0.7853981633974483
colloquially,-1.0,-0.7853981633974483
tech,-1.0,-0.7853981633974483
inc,-1.0,-0.7853981633974483
discontinue,-1.0,-0.7853981633974483
academic,-1.0,-0.7853981633974483
approximately,-1.0,-0.7853981633974483
continuous,-1.0,-0.7853981633974483
enroll,-1.0,-0.7853981633974483
cite,1.0,0.7853981633974483
irreconcilable,1.0,0.7853981633974483
waive,1.0,0.7853981633974483
spousal,1.0,0.7853981633974483
penup,1.0,0.7853981633974483
franco,1.0,0.7853981633974483
carpet,1.0,0.7853981633974483
convoy,-1.0,-0.7853981633974483
accusation,-1.0,-0.7853981633974483
moscow,-1.0,-0.7853981633974483
warplane,-1.0,-0.7853981633974483
crescent,-1.0,-0.7853981633974483
truck,0.0,0.0
unload,-1.0,-0.7853981633974483
urea,-1.0,-0.7853981633974483
lubra,-1.0,-0.7853981633974483
province,-1.0,-0.7853981633974483
oar,-1.0,-0.7853981633974483
karakas,-1.0,-0.7853981633974483
organisation,-1.0,-0.7853981633974483
badge,-1.0,-0.7853981633974483
defence,-1.0,-0.7853981633974483
ministry,-1.0,-0.7853981633974483
releva,-1.0,-0.7853981633974483
tourist,-1.0,-0.7853981633974483
rubai,-1.0,-0.7853981633974483
extramarital,-1.0,-0.7853981633974483
compose,1.0,0.7853981633974483
greenhouse,0.0,0.0
umbrella,1.0,0.7853981633974483
funnel,1.0,0.7853981633974483
monie,0.0,0.0
halfway,1.0,0.7853981633974483
viable,1.0,0.7853981633974483
underlying,1.0,0.7853981633974483
disadvantage,1.0,0.7853981633974483
decisive,1.0,0.7853981633974483
gainful,1.0,0.7853981633974483
employment,0.0,0.0
thereby,1.0,0.7853981633974483
aggrandizement,1.0,0.7853981633974483
idealogie,1.0,0.7853981633974483
garnering,1.0,0.7853981633974483
impressed,1.0,0.7853981633974483
versa,1.0,0.7853981633974483
brandy,1.0,0.7853981633974483
relocation,1.0,0.7853981633974483
possess,0.0,0.0
royalty,1.0,0.7853981633974483
celebrated,1.0,0.7853981633974483
froth,-1.0,-0.7853981633974483
nw,-1.0,-0.7853981633974483
winger,-1.0,-0.7853981633974483
hearten,-1.0,-0.7853981633974483
practically,-1.0,-0.7853981633974483
twitch,-1.0,-0.7853981633974483
shotgun,-1.0,-0.7853981633974483
aim,-1.0,-0.7853981633974483
clothing,-1.0,-0.7853981633974483
conspicuous,-1.0,-0.7853981633974483
grimy,-1.0,-0.7853981633974483
aghast,1.0,0.7853981633974483
gasp,1.0,0.7853981633974483
imitate,0.0,0.0
dirty,-1.0,-0.7853981633974483
dehumanizing,-1.0,-0.7853981633974483
invention,1.0,0.7853981633974483
steer,1.0,0.7853981633974483
invent,1.0,0.7853981633974483
escalate,0.3333333333333333,0.3217505543966422
differ,-1.0,-0.7853981633974483
petrify,1.0,0.7853981633974483
forty,1.0,0.7853981633974483
lay,1.0,0.7853981633974483
blanket,1.0,0.7853981633974483
egypt,0.0,0.0
fifty,0.5,0.4636476090008061
swam,1.0,0.7853981633974483
selve,1.0,0.7853981633974483
bicker,1.0,0.7853981633974483
walsh,1.0,0.7853981633974483
diana,1.0,0.7853981633974483
dankworth,1.0,0.7853981633974483
immature,1.0,0.7853981633974483
pollutant,1.0,0.7853981633974483
purely,1.0,0.7853981633974483
pallida,0.0,0.0
bonobos,-1.0,-0.7853981633974483
groom,-1.0,-0.7853981633974483
ahem,-1.0,-0.7853981633974483
colonization,-1.0,-0.7853981633974483
kosher,-1.0,-0.7853981633974483
ethical,-1.0,-0.7853981633974483
obey,-1.0,-0.7853981633974483
digital,0.0,0.0
sample,-1.0,-0.7853981633974483
elderly,0.3333333333333333,0.3217505543966422
accompany,-1.0,-0.7853981633974483
clue,-1.0,-0.7853981633974483
fever,1.0,0.7853981633974483
cruiser,1.0,0.7853981633974483
bernard,1.0,0.7853981633974483
fascia,1.0,0.7853981633974483
terceira,1.0,0.7853981633974483
rusa,1.0,0.7853981633974483
mini,-1.0,-0.7853981633974483
recede,-1.0,-0.7853981633974483
recording,-1.0,-0.7853981633974483
preachs,-1.0,-0.7853981633974483
polling,-1.0,-0.7853981633974483
reelection,-1.0,-0.7853981633974483
flow,-1.0,-0.7853981633974483
embolden,-1.0,-0.7853981633974483
curly,-1.0,-0.7853981633974483
basket,-1.0,-0.7853981633974483
murderous,-1.0,-0.7853981633974483
decreased,1.0,0.7853981633974483
adolph,-1.0,-0.7853981633974483
factually,-1.0,-0.7853981633974483
inter,-1.0,-0.7853981633974483
hyperbole,-1.0,-0.7853981633974483
interject,-1.0,-0.7853981633974483
gorges,-1.0,-0.7853981633974483
maryland,-1.0,-0.7853981633974483
conducive,-1.0,-0.7853981633974483
grieve,0.5,0.4636476090008061
bind,-1.0,-0.7853981633974483
blandly,-1.0,-0.7853981633974483
uninvited,-1.0,-0.7853981633974483
barbecue,-1.0,-0.7853981633974483
unborn,1.0,0.7853981633974483
actuality,1.0,0.7853981633974483
sufficiently,1.0,0.7853981633974483
proactive,-1.0,-0.7853981633974483
chaver,-1.0,-0.7853981633974483
restriction,0.0,0.0
dictate,-1.0,-0.7853981633974483
spotlight,0.0,0.0
commonplace,0.3333333333333333,0.3217505543966422
sensationalize,0.0,0.0
sever,1.0,0.7853981633974483
authorized,1.0,0.7853981633974483
hydrogen,1.0,0.7853981633974483
injurious,1.0,0.7853981633974483
identification,1.0,0.7853981633974483
agricultural,1.0,0.7853981633974483
heartbreak,1.0,0.7853981633974483
bare,-1.0,-0.7853981633974483
gratitude,-1.0,-0.7853981633974483
forceful,-1.0,-0.7853981633974483
silent,-1.0,-0.7853981633974483
flexibility,-1.0,-0.7853981633974483
cardiac,-1.0,-0.7853981633974483
respiratory,-1.0,-0.7853981633974483
burma,0.3333333333333333,0.3217505543966422
woodwork,-1.0,-0.7853981633974483
guessing,1.0,0.7853981633974483
rot,1.0,0.7853981633974483
compromise,-0.5,-0.4636476090008061
reservation,-1.0,-0.7853981633974483
revolution,-1.0,-0.7853981633974483
injustice,-1.0,-0.7853981633974483
map,-1.0,-0.7853981633974483
chaotic,-1.0,-0.7853981633974483
disloyal,-1.0,-0.7853981633974483
specially,-1.0,-0.7853981633974483
multi,-1.0,-0.7853981633974483
organism,-1.0,-0.7853981633974483
adopt,0.0,0.0
made,1.0,0.7853981633974483
plea,0.0,0.0
roughly,-1.0,-0.7853981633974483
flesh,-1.0,-0.7853981633974483
gibberish,-1.0,-0.7853981633974483
antics,-1.0,-0.7853981633974483
rivalry,1.0,0.7853981633974483
giggle,1.0,0.7853981633974483
senator,1.0,0.7853981633974483
sustainability,1.0,0.7853981633974483
unstoppable,1.0,0.7853981633974483
necklace,1.0,0.7853981633974483
unfriend,1.0,0.7853981633974483
homophobia,1.0,0.7853981633974483
divisiveness,1.0,0.7853981633974483
indonesian,0.3333333333333333,0.3217505543966422
seventeen,1.0,0.7853981633974483
picket,1.0,0.7853981633974483
capitol,1.0,0.7853981633974483
decapitate,1.0,0.7853981633974483
nigerian,1.0,0.7853981633974483
beaching,1.0,0.7853981633974483
sixteen,1.0,0.7853981633974483
midtown,1.0,0.7853981633974483
subway,1.0,0.7853981633974483
yesterday,0.0,0.0
apron,1.0,0.7853981633974483
accidental,1.0,0.7853981633974483
legit,1.0,0.7853981633974483
countries,1.0,0.7853981633974483
clinic,0.3333333333333333,0.3217505543966422
millions,-1.0,-0.7853981633974483
painless,-1.0,-0.7853981633974483
prepared,-1.0,-0.7853981633974483
coral,1.0,0.7853981633974483
swimming,1.0,0.7853981633974483
luckily,0.0,0.0
wrenching,1.0,0.7853981633974483
generality,1.0,0.7853981633974483
lump,1.0,0.7853981633974483
de,1.0,0.7853981633974483
astonishing,-1.0,-0.7853981633974483
savage,-1.0,-0.7853981633974483
penis,-1.0,-0.7853981633974483
masochistic,-1.0,-0.7853981633974483
hurst,-1.0,-0.7853981633974483
queen,1.0,0.7853981633974483
stability,0.3333333333333333,0.3217505543966422
queens,1.0,0.7853981633974483
doing,-1.0,-0.7853981633974483
idaho,1.0,0.7853981633974483
tracking,1.0,0.7853981633974483
device,0.3333333333333333,0.3217505543966422
sharp,1.0,0.7853981633974483
edge,0.0,0.0
creek,0.0,0.0
proclamation,1.0,0.7853981633974483
conquer,1.0,0.7853981633974483
fascism,1.0,0.7853981633974483
naziism,1.0,0.7853981633974483
coup,1.0,0.7853981633974483
risky,-0.6,-0.5404195002705842
egoist,-1.0,-0.7853981633974483
insecure,-1.0,-0.7853981633974483
engage,0.2,0.1973955598498808
sickening,1.0,0.7853981633974483
barbed,0.0,0.0
wire,0.0,0.0
bathroom,1.0,0.7853981633974483
rotten,-1.0,-0.7853981633974483
capability,-1.0,-0.7853981633974483
cheek,0.0,0.0
afrikaans,1.0,0.7853981633974483
subscriber,1.0,0.7853981633974483
highschool,-1.0,-0.7853981633974483
prostitute,-1.0,-0.7853981633974483
slut,-1.0,-0.7853981633974483
wasn,-0.3333333333333333,-0.3217505543966422
harming,-1.0,-0.7853981633974483
minion,-1.0,-0.7853981633974483
significantly,-1.0,-0.7853981633974483
foothold,-1.0,-0.7853981633974483
craft,-1.0,-0.7853981633974483
beer,-1.0,-0.7853981633974483
harness,-1.0,-0.7853981633974483
following,-1.0,-0.7853981633974483
adoption,-1.0,-0.7853981633974483
dent,-1.0,-0.7853981633974483
comedy,1.0,0.7853981633974483
mistakenly,1.0,0.7853981633974483
achievable,1.0,0.7853981633974483
deface,1.0,0.7853981633974483
character,0.3333333333333333,0.3217505543966422
starter,1.0,0.7853981633974483
litigious,1.0,0.7853981633974483
broke,1.0,0.7853981633974483
domain,1.0,0.7853981633974483
invariably,1.0,0.7853981633974483
kilter,1.0,0.7853981633974483
disappearance,1.0,0.7853981633974483
diseases,0.0,0.0
iran,0.3333333333333333,0.3217505543966422
animalistic,1.0,0.7853981633974483
indians,1.0,0.7853981633974483
might,1.0,0.7853981633974483
blight,1.0,0.7853981633974483
prisoner,-1.0,-0.7853981633974483
inhumane,-0.5,-0.4636476090008061
felon,-1.0,-0.7853981633974483
rehabilitation,-1.0,-0.7853981633974483
distressed,1.0,0.7853981633974483
construction,1.0,0.7853981633974483
hiding,1.0,0.7853981633974483
expert,1.0,0.7853981633974483
underneath,1.0,0.7853981633974483
planning,1.0,0.7853981633974483
aggressive,-0.6,-0.5404195002705842
sonic,-1.0,-0.7853981633974483
uncalled,-1.0,-0.7853981633974483
code,-1.0,-0.7853981633974483
engagement,-1.0,-0.7853981633974483
adorable,1.0,0.7853981633974483
critter,1.0,0.7853981633974483
rabie,-0.3333333333333333,-0.3217505543966422
oklahoma,-0.3333333333333333,-0.3217505543966422
zambia,-1.0,-0.7853981633974483
masse,-1.0,-0.7853981633974483
deplete,-1.0,-0.7853981633974483
murdering,-1.0,-0.7853981633974483
rim,-1.0,-0.7853981633974483
exhaustion,0.0,0.0
evaluate,0.0,0.0
coope,1.0,0.7853981633974483
ooh,1.0,0.7853981633974483
aah,1.0,0.7853981633974483
preteen,-1.0,-0.7853981633974483
allied,1.0,0.7853981633974483
forces,1.0,0.7853981633974483
occupy,1.0,0.7853981633974483
internal,1.0,0.7853981633974483
exile,1.0,0.7853981633974483
aden,1.0,0.7853981633974483
sunni,1.0,0.7853981633974483
iranian,1.0,0.7853981633974483
shiite,1.0,0.7853981633974483
theocracy,1.0,0.7853981633974483
widely,1.0,0.7853981633974483
sideline,1.0,0.7853981633974483
mine,1.0,0.7853981633974483
colatina,1.0,0.7853981633974483
wave,0.3333333333333333,0.3217505543966422
gush,1.0,0.7853981633974483
fisherman,1.0,0.7853981633974483
upward,1.0,0.7853981633974483
gallon,1.0,0.7853981633974483
perish,1.0,0.7853981633974483
onslaught,1.0,0.7853981633974483
crushed,1.0,0.7853981633974483
gil,1.0,0.7853981633974483
preschooler,1.0,0.7853981633974483
ama,1.0,0.7853981633974483
pediatrics,1.0,0.7853981633974483
oct,1.0,0.7853981633974483
yale,1.0,0.7853981633974483
kids,1.0,0.7853981633974483
unpatient,1.0,0.7853981633974483
database,1.0,0.7853981633974483
prescribed,1.0,0.7853981633974483
oxycontin,1.0,0.7853981633974483
violin,1.0,0.7853981633974483
retail,0.0,0.0
prescription,1.0,0.7853981633974483
quadruple,1.0,0.7853981633974483
munching,1.0,0.7853981633974483
uniformed,1.0,0.7853981633974483
depict,1.0,0.7853981633974483
flagstaff,1.0,0.7853981633974483
press,0.3333333333333333,0.3217505543966422
footage,1.0,0.7853981633974483
warrant,1.0,0.7853981633974483
heroic,1.0,0.7853981633974483
creative,1.0,0.7853981633974483
genius,1.0,0.7853981633974483
advertising,0.0,0.0
aforementioned,1.0,0.7853981633974483
weekday,1.0,0.7853981633974483
sharply,1.0,0.7853981633974483
youtube,-0.3333333333333333,-0.3217505543966422
android,1.0,0.7853981633974483
iphone,1.0,0.7853981633974483
os,1.0,0.7853981633974483
application,1.0,0.7853981633974483
removal,0.0,0.0
russells,-1.0,-0.7853981633974483
yus,1.0,0.7853981633974483
accomplished,1.0,0.7853981633974483
inherent,1.0,0.7853981633974483
undermine,1.0,0.7853981633974483
flyer,1.0,0.7853981633974483
dwell,0.0,0.0
intrusive,1.0,0.7853981633974483
fevery,1.0,0.7853981633974483
contingency,1.0,0.7853981633974483
inflated,1.0,0.7853981633974483
ambitious,1.0,0.7853981633974483
monumental,1.0,0.7853981633974483
onehow,1.0,0.7853981633974483
saning,1.0,0.7853981633974483
palmers,1.0,0.7853981633974483
distressful,1.0,0.7853981633974483
premise,0.0,0.0
shaky,-1.0,-0.7853981633974483
poland,-1.0,-0.7853981633974483
assassinate,-1.0,-0.7853981633974483
avoidable,-1.0,-0.7853981633974483
columbia,1.0,0.7853981633974483
profitable,-1.0,-0.7853981633974483
discount,-1.0,-0.7853981633974483
lowly,-1.0,-0.7853981633974483
badger,-1.0,-0.7853981633974483
obligated,-1.0,-0.7853981633974483
publicize,-1.0,-0.7853981633974483
dutiful,-1.0,-0.7853981633974483
obligate,-1.0,-0.7853981633974483
blip,-1.0,-0.7853981633974483
tempting,-1.0,-0.7853981633974483
loot,-1.0,-0.7853981633974483
flaunt,-1.0,-0.7853981633974483
wisely,-1.0,-0.7853981633974483
pride,0.0,0.0
criminalize,-1.0,-0.7853981633974483
preference,0.0,0.0
radar,-1.0,-0.7853981633974483
solid,-0.3333333333333333,-0.3217505543966422
basketball,0.0,0.0
baseball,-1.0,-0.7853981633974483
protective,-1.0,-0.7853981633974483
gear,-1.0,-0.7853981633974483
arise,-1.0,-0.7853981633974483
compromising,-1.0,-0.7853981633974483
construe,-1.0,-0.7853981633974483
sphere,-1.0,-0.7853981633974483
nervous,-0.3333333333333333,-0.3217505543966422
dang,1.0,0.7853981633974483
creepy,0.0,0.0
auto,1.0,0.7853981633974483
esteem,1.0,0.7853981633974483
brangling,1.0,0.7853981633974483
counseling,1.0,0.7853981633974483
dealing,1.0,0.7853981633974483
paranoid,1.0,0.7853981633974483
infinitely,1.0,0.7853981633974483
everlasting,1.0,0.7853981633974483
buildup,1.0,0.7853981633974483
ticket,1.0,0.7853981633974483
package,1.0,0.7853981633974483
grocery,1.0,0.7853981633974483
dissipate,1.0,0.7853981633974483
mechanical,1.0,0.7853981633974483
thee,1.0,0.7853981633974483
si,-1.0,-0.7853981633974483
malice,-1.0,-0.7853981633974483
famous,-0.6,-0.5404195002705842
propose,-1.0,-0.7853981633974483
nd,-1.0,-0.7853981633974483
surprint,-1.0,-0.7853981633974483
exit,1.0,0.7853981633974483
restraint,-0.6666666666666666,-0.5880026035475675
fuse,-1.0,-0.7853981633974483
optimistic,-1.0,-0.7853981633974483
unqualified,-1.0,-0.7853981633974483
spite,-1.0,-0.7853981633974483
sexist,-1.0,-0.7853981633974483
modeling,-1.0,-0.7853981633974483
fraction,-1.0,-0.7853981633974483
villager,-1.0,-0.7853981633974483
freaking,-1.0,-0.7853981633974483
washing,1.0,0.7853981633974483
afflict,1.0,0.7853981633974483
county,0.0,0.0
minnesota,0.3333333333333333,0.3217505543966422
tragically,1.0,0.7853981633974483
unclear,0.3333333333333333,0.3217505543966422
ammunition,1.0,0.7853981633974483
valines,1.0,0.7853981633974483
scottie,-0.3333333333333333,-0.3217505543966422
wippen,-0.3333333333333333,-0.3217505543966422
screaming,1.0,0.7853981633974483
pende,-1.0,-0.7853981633974483
sawtooth,-1.0,-0.7853981633974483
recreation,-1.0,-0.7853981633974483
grazing,-1.0,-0.7853981633974483
inspirational,1.0,0.7853981633974483
inefficient,1.0,0.7853981633974483
undertaking,1.0,0.7853981633974483
percentage,1.0,0.7853981633974483
questionable,0.0,0.0
refrigerator,1.0,0.7853981633974483
tribalism,-1.0,-0.7853981633974483
limited,-1.0,-0.7853981633974483
prosperity,-1.0,-0.7853981633974483
reign,-1.0,-0.7853981633974483
unconsciousness,-1.0,-0.7853981633974483
extension,0.0,0.0
synch,-1.0,-0.7853981633974483
opposite,0.0,0.0
relaxed,-1.0,-0.7853981633974483
sexuality,-1.0,-0.7853981633974483
hormone,-1.0,-0.7853981633974483
rural,1.0,0.7853981633974483
doorstep,-1.0,-0.7853981633974483
peta,1.0,0.7853981633974483
intrude,1.0,0.7853981633974483
mercury,1.0,0.7853981633974483
seep,1.0,0.7853981633974483
porridge,-1.0,-0.7853981633974483
disobedient,-1.0,-0.7853981633974483
appropriation,-1.0,-0.7853981633974483
morphological,-1.0,-0.7853981633974483
interrogate,-1.0,-0.7853981633974483
physician,-1.0,-0.7853981633974483
brunt,-1.0,-0.7853981633974483
millnia,1.0,0.7853981633974483
weaponry,1.0,0.7853981633974483
bidder,1.0,0.7853981633974483
desperation,1.0,0.7853981633974483
purposefully,1.0,0.7853981633974483
curve,-1.0,-0.7853981633974483
disenfranchised,-1.0,-0.7853981633974483
halt,-1.0,-0.7853981633974483
semantic,-1.0,-0.7853981633974483
bureaucracy,-1.0,-0.7853981633974483
laws,1.0,0.7853981633974483
previously,1.0,0.7853981633974483
harrowing,1.0,0.7853981633974483
tamas,1.0,0.7853981633974483
israeli,1.0,0.7853981633974483
evacuation,1.0,0.7853981633974483
rehabilitate,1.0,0.7853981633974483
butcher,1.0,0.7853981633974483
kidnapping,0.0,0.0
agonize,1.0,0.7853981633974483
anchorage,-1.0,-0.7853981633974483
unsolved,-1.0,-0.7853981633974483
unaffordable,-1.0,-0.7853981633974483
moderately,-1.0,-0.7853981633974483
hater,-1.0,-0.7853981633974483
waver,1.0,0.7853981633974483
haunch,1.0,0.7853981633974483
judging,1.0,0.7853981633974483
partially,1.0,0.7853981633974483
talente,1.0,0.7853981633974483
dwindling,1.0,0.7853981633974483
rapidly,1.0,0.7853981633974483
turtles,1.0,0.7853981633974483
tog,1.0,0.7853981633974483
di,1.0,0.7853981633974483
felicia,1.0,0.7853981633974483
taylor,1.0,0.7853981633974483
sheen,1.0,0.7853981633974483
optimum,1.0,0.7853981633974483
relaxer,1.0,0.7853981633974483
bald,1.0,0.7853981633974483
blister,0.0,0.0
brace,1.0,0.7853981633974483
wierd,-1.0,-0.7853981633974483
tame,-1.0,-0.7853981633974483
quake,1.0,0.7853981633974483
victimize,1.0,0.7853981633974483
weapons,-1.0,-0.7853981633974483
batter,-1.0,-0.7853981633974483
vs,-1.0,-0.7853981633974483
st,0.0,0.0
bonus,-1.0,-0.7853981633974483
buss,1.0,0.7853981633974483
environmentalist,-1.0,-0.7853981633974483
collaboratively,-1.0,-0.7853981633974483
cesarean,-1.0,-0.7853981633974483
advocate,-0.3333333333333333,-0.3217505543966422
eliminate,1.0,0.7853981633974483
zealot,0.0,0.0
astray,-1.0,-0.7853981633974483
bible,-1.0,-0.7853981633974483
afterlife,-1.0,-0.7853981633974483
hazard,0.3333333333333333,0.3217505543966422
establishment,1.0,0.7853981633974483
owners,-1.0,-0.7853981633974483
kardashians,-1.0,-0.7853981633974483
accepted,-1.0,-0.7853981633974483
openly,-1.0,-0.7853981633974483
methane,-1.0,-0.7853981633974483
instigate,1.0,0.7853981633974483
tiring,-1.0,-0.7853981633974483
contaminate,-0.3333333333333333,-0.3217505543966422
espesicaly,-1.0,-0.7853981633974483
abut,-1.0,-0.7853981633974483
dismantles,1.0,0.7853981633974483
tent,1.0,0.7853981633974483
shack,1.0,0.7853981633974483
makeshift,1.0,0.7853981633974483
dismantlement,1.0,0.7853981633974483
filmmaker,1.0,0.7853981633974483
pen,1.0,0.7853981633974483
pundit,1.0,0.7853981633974483
poster,1.0,0.7853981633974483
narrative,1.0,0.7853981633974483
incorrect,1.0,0.7853981633974483
stunned,1.0,0.7853981633974483
outdo,1.0,0.7853981633974483
lydia,1.0,0.7853981633974483
spokeswoman,1.0,0.7853981633974483
bft,1.0,0.7853981633974483
cymru,1.0,0.7853981633974483
syndrome,-0.3333333333333333,-0.3217505543966422
mayo,1.0,0.7853981633974483
gradually,1.0,0.7853981633974483
worsen,1.0,0.7853981633974483
bc,1.0,0.7853981633974483
dominate,1.0,0.7853981633974483
eric,1.0,0.7853981633974483
idle,1.0,0.7853981633974483
ribald,1.0,0.7853981633974483
internationally,1.0,0.7853981633974483
acclaim,1.0,0.7853981633974483
troupe,1.0,0.7853981633974483
our,1.0,0.7853981633974483
unreachable,1.0,0.7853981633974483
passage,1.0,0.7853981633974483
corps,1.0,0.7853981633974483
glaring,1.0,0.7853981633974483
forefront,1.0,0.7853981633974483
au,1.0,0.7853981633974483
upend,1.0,0.7853981633974483
heated,1.0,0.7853981633974483
meaningfully,1.0,0.7853981633974483
bounce,1.0,0.7853981633974483
disheartening,1.0,0.7853981633974483
legislator,1.0,0.7853981633974483
origin,1.0,0.7853981633974483
dysfunctional,1.0,0.7853981633974483
diplomacy,1.0,0.7853981633974483
pesade,-1.0,-0.7853981633974483
ofstuf,-1.0,-0.7853981633974483
tuff,-1.0,-0.7853981633974483
educated,-1.0,-0.7853981633974483
ee,-1.0,-0.7853981633974483
facebow,-1.0,-0.7853981633974483
timeline,-1.0,-0.7853981633974483
tall,-1.0,-0.7853981633974483
tot,1.0,0.7853981633974483
reunite,1.0,0.7853981633974483
nay,1.0,0.7853981633974483
col,1.0,0.7853981633974483
quire,-1.0,-0.7853981633974483
scotland,0.0,0.0
exclude,-1.0,-0.7853981633974483
payment,-1.0,-0.7853981633974483
sml,1.0,0.7853981633974483
ar,1.0,0.7853981633974483
te,1.0,0.7853981633974483
entitled,-1.0,-0.7853981633974483
hijack,-1.0,-0.7853981633974483
overnight,-1.0,-0.7853981633974483
resent,-1.0,-0.7853981633974483
economical,1.0,0.7853981633974483
carica,1.0,0.7853981633974483
strafer,1.0,0.7853981633974483
carnivorous,1.0,0.7853981633974483
tigers,0.0,0.0
mango,1.0,0.7853981633974483
pumpkin,1.0,0.7853981633974483
iraqs,1.0,0.7853981633974483
populous,1.0,0.7853981633974483
encircle,1.0,0.7853981633974483
sl,1.0,0.7853981633974483
reclaim,1.0,0.7853981633974483
abbasi,1.0,0.7853981633974483
button,-1.0,-0.7853981633974483
vendor,-1.0,-0.7853981633974483
consultant,-1.0,-0.7853981633974483
achievement,-1.0,-0.7853981633974483
ts,1.0,0.7853981633974483
worldwide,0.0,0.0
madison,1.0,0.7853981633974483
wisconsin,1.0,0.7853981633974483
combine,1.0,0.7853981633974483
assassination,1.0,0.7853981633974483
consist,1.0,0.7853981633974483
dim,1.0,0.7853981633974483
shred,1.0,0.7853981633974483
overflow,1.0,0.7853981633974483
goldfish,0.6,0.5404195002705842
pettiness,1.0,0.7853981633974483
smirk,1.0,0.7853981633974483
appealing,0.0,0.0
trinket,1.0,0.7853981633974483
promotional,1.0,0.7853981633974483
glare,1.0,0.7853981633974483
discard,1.0,0.7853981633974483
shun,-1.0,-0.7853981633974483
prank,-1.0,-0.7853981633974483
embarrass,-1.0,-0.7853981633974483
tiptoe,-1.0,-0.7853981633974483
devil,-1.0,-0.7853981633974483
sacramento,-1.0,-0.7853981633974483
shaken,-1.0,-0.7853981633974483
majorly,-1.0,-0.7853981633974483
afterwards,-1.0,-0.7853981633974483
empathize,1.0,0.7853981633974483
outlet,1.0,0.7853981633974483
library,1.0,0.7853981633974483
messing,1.0,0.7853981633974483
ma,1.0,0.7853981633974483
manager,1.0,0.7853981633974483
del,1.0,0.7853981633974483
entertaining,1.0,0.7853981633974483
silence,1.0,0.7853981633974483
indias,-1.0,-0.7853981633974483
dial,-1.0,-0.7853981633974483
inspiring,1.0,0.7853981633974483
persevere,1.0,0.7853981633974483
obstacle,0.0,0.0
deed,-1.0,-0.7853981633974483
liberate,1.0,0.7853981633974483
feminism,1.0,0.7853981633974483
representation,-1.0,-0.7853981633974483
perfection,-1.0,-0.7853981633974483
primitive,-1.0,-0.7853981633974483
wadas,-1.0,-0.7853981633974483
bionic,-1.0,-0.7853981633974483
cyborg,-1.0,-0.7853981633974483
pipedream,-1.0,-0.7853981633974483
dedicated,-1.0,-0.7853981633974483
geneva,-0.3333333333333333,-0.3217505543966422
convention,-1.0,-0.7853981633974483
privileged,-1.0,-0.7853981633974483
jarabe,0.0,0.0
meme,-1.0,-0.7853981633974483
downer,-1.0,-0.7853981633974483
relaxing,-1.0,-0.7853981633974483
leisure,-1.0,-0.7853981633974483
coupon,-1.0,-0.7853981633974483
doable,-1.0,-0.7853981633974483
shortness,1.0,0.7853981633974483
unlikely,1.0,0.7853981633974483
superbug,1.0,0.7853981633974483
industrialization,-1.0,-0.7853981633974483
investment,-1.0,-0.7853981633974483
axis,-1.0,-0.7853981633974483
investor,0.0,0.0
animosity,1.0,0.7853981633974483
essentially,1.0,0.7853981633974483
withdraw,-1.0,-0.7853981633974483
rhetoric,-1.0,-0.7853981633974483
isolated,-1.0,-0.7853981633974483
queller,-1.0,-0.7853981633974483
solitary,0.3333333333333333,0.3217505543966422
twinge,-1.0,-0.7853981633974483
indication,-1.0,-0.7853981633974483
retrial,-1.0,-0.7853981633974483
reproduce,-1.0,-0.7853981633974483
recycled,-1.0,-0.7853981633974483
