,words,weights,weights-arctan
5397,survival,0.7142857142857143,0.6202494859828215
5398,empowerment,1.0,0.7853981633974483
5399,unprecedented,0.0,0.0
5400,dishonesty,1.0,0.7853981633974483
5401,resonate,1.0,0.7853981633974483
5402,bloc,1.0,0.7853981633974483
5403,doesn,-0.3333333333333333,-0.3217505543966422
5404,highest,1.0,0.7853981633974483
5405,hoax,0.0,0.0
5406,chinese,1.0,0.7853981633974483
5407,tempt,1.0,0.7853981633974483
5408,concede,1.0,0.7853981633974483
5409,intellectual,1.0,0.7853981633974483
5410,curse,1.0,0.7853981633974483
5411,confident,-1.0,-0.7853981633974483
5412,sic,1.0,0.7853981633974483
5413,spree,-0.3333333333333333,-0.3217505543966422
5414,blindly,-1.0,-0.7853981633974483
5415,reporter,-1.0,-0.7853981633974483
5416,sale,1.0,0.7853981633974483
5417,fraudulent,1.0,0.7853981633974483
5418,grown,0.3333333333333333,0.3217505543966422
5419,negotiate,1.0,0.7853981633974483
5420,corpse,1.0,0.7853981633974483
5421,mourn,1.0,0.7853981633974483
5422,unbearably,1.0,0.7853981633974483
5423,pitiful,1.0,0.7853981633974483
5424,industrialisation,1.0,0.7853981633974483
5425,instal,1.0,0.7853981633974483
5426,hail,1.0,0.7853981633974483
5427,typhon,1.0,0.7853981633974483
5428,havoc,1.0,0.7853981633974483
5429,pacific,0.0,0.0
5430,task,0.3333333333333333,0.3217505543966422
5431,schooler,1.0,0.7853981633974483
5432,lifelong,1.0,0.7853981633974483
5433,challenging,1.0,0.7853981633974483
5434,preparation,1.0,0.7853981633974483
5435,unpleasant,-0.3333333333333333,-0.3217505543966422
5436,tolerable,1.0,0.7853981633974483
5437,cleansing,1.0,0.7853981633974483
5438,x,1.0,0.7853981633974483
5439,ray,1.0,0.7853981633974483
5440,dietary,1.0,0.7853981633974483
5441,disruptive,1.0,0.7853981633974483
5442,instability,1.0,0.7853981633974483
5443,uncertainty,1.0,0.7853981633974483
5444,breeding,0.3333333333333333,0.3217505543966422
5445,hunting,1.0,0.7853981633974483
5446,shift,1.0,0.7853981633974483
5447,coastal,1.0,0.7853981633974483
5448,unite,0.0,0.0
5449,heel,1.0,0.7853981633974483
5450,loose,-0.3333333333333333,-0.3217505543966422
5451,eau,-1.0,-0.7853981633974483
5452,approve,-0.3333333333333333,-0.3217505543966422
5453,fracture,-1.0,-0.7853981633974483
5454,radicalize,-1.0,-0.7853981633974483
5455,rogue,-1.0,-0.7853981633974483
5456,divider,-1.0,-0.7853981633974483
5457,confrontation,-0.3333333333333333,-0.3217505543966422
5458,frequently,-0.3333333333333333,-0.3217505543966422
5459,participate,0.3333333333333333,0.3217505543966422
5460,writing,0.0,0.0
5461,vomit,1.0,0.7853981633974483
5462,melody,1.0,0.7853981633974483
5463,richter,1.0,0.7853981633974483
5464,santiago,1.0,0.7853981633974483
5465,propense,1.0,0.7853981633974483
5466,jokingly,1.0,0.7853981633974483
5467,forgive,1.0,0.7853981633974483
5468,vr,1.0,0.7853981633974483
5469,unforeseeable,1.0,0.7853981633974483
5470,monger,-1.0,-0.7853981633974483
5471,mos,-1.0,-0.7853981633974483
5472,sicker,-1.0,-0.7853981633974483
5473,port,-0.3333333333333333,-0.3217505543966422
5474,occupation,1.0,0.7853981633974483
5475,unavoidable,1.0,0.7853981633974483
5476,condolence,-0.3333333333333333,-0.3217505543966422
5477,oris,1.0,0.7853981633974483
5478,org,1.0,0.7853981633974483
5479,jacob,1.0,0.7853981633974483
5480,vent,1.0,0.7853981633974483
5481,coalition,1.0,0.7853981633974483
5482,mangour,1.0,0.7853981633974483
5483,jane,1.0,0.7853981633974483
5484,joan,1.0,0.7853981633974483
5485,evolve,1.0,0.7853981633974483
5486,joseph,1.0,0.7853981633974483
5487,iceland,-0.3333333333333333,-0.3217505543966422
5488,austurvollur,1.0,0.7853981633974483
5489,icelandic,1.0,0.7853981633974483
5490,reykjavik,1.0,0.7853981633974483
5491,unformatted,-1.0,-0.7853981633974483
5492,enormous,-1.0,-0.7853981633974483
5493,essay,-1.0,-0.7853981633974483
5494,prominent,-0.5,-0.4636476090008061
5495,familiar,-1.0,-0.7853981633974483
5496,terminology,-1.0,-0.7853981633974483
5497,performance,-1.0,-0.7853981633974483
5498,popularity,-0.3333333333333333,-0.3217505543966422
5499,raunchy,-1.0,-0.7853981633974483
5500,feminist,-1.0,-0.7853981633974483
5501,format,-1.0,-0.7853981633974483
5502,hateful,0.0,0.0
5503,imaginary,-1.0,-0.7853981633974483
5504,nope,-1.0,-0.7853981633974483
5505,prime,0.0,0.0
5506,denomination,-1.0,-0.7853981633974483
5507,hoard,-1.0,-0.7853981633974483
5508,grace,-1.0,-0.7853981633974483
5509,unprepared,-1.0,-0.7853981633974483
5510,swiss,-1.0,-0.7853981633974483
5511,chinas,-1.0,-0.7853981633974483
5512,eerie,-1.0,-0.7853981633974483
5513,gaze,1.0,0.7853981633974483
5514,broken,0.0,0.0
5515,confess,1.0,0.7853981633974483
5516,tarrack,1.0,0.7853981633974483
5517,permission,1.0,0.7853981633974483
5518,passport,1.0,0.7853981633974483
5519,flash,1.0,0.7853981633974483
5520,soccer,0.0,0.0
5521,hooligan,-1.0,-0.7853981633974483
5522,rowdy,-1.0,-0.7853981633974483
5523,gash,-1.0,-0.7853981633974483
5524,mouthpiece,-1.0,-0.7853981633974483
5525,relations,-1.0,-0.7853981633974483
5526,whiny,-1.0,-0.7853981633974483
5527,chime,-1.0,-0.7853981633974483
5528,absent,-1.0,-0.7853981633974483
5529,concentrate,-0.3333333333333333,-0.3217505543966422
5530,laser,-1.0,-0.7853981633974483
5531,noble,1.0,0.7853981633974483
5532,applaud,1.0,0.7853981633974483
5533,sweden,-1.0,-0.7853981633974483
5534,incomplete,-1.0,-0.7853981633974483
5535,densely,-1.0,-0.7853981633974483
5536,vegan,-1.0,-0.7853981633974483
5537,haunt,1.0,0.7853981633974483
5538,typically,1.0,0.7853981633974483
5539,drastically,0.3333333333333333,0.3217505543966422
5540,consume,0.0,0.0
5541,racetrack,1.0,0.7853981633974483
5542,inopportune,-1.0,-0.7853981633974483
5543,ash,0.0,0.0
5544,appreciative,0.0,0.0
5545,caring,0.0,0.0
5546,oblivious,-1.0,-0.7853981633974483
5547,ringing,-1.0,-0.7853981633974483
5548,occasionally,-1.0,-0.7853981633974483
5549,alarmed,-1.0,-0.7853981633974483
5550,persistently,-1.0,-0.7853981633974483
5551,socioeconomic,1.0,0.7853981633974483
5552,component,1.0,0.7853981633974483
5553,dynamic,1.0,0.7853981633974483
5554,symbolize,1.0,0.7853981633974483
5555,bananas,-1.0,-0.7853981633974483
5556,supermarket,0.0,0.0
5557,cavendish,0.0,0.0
5558,expressly,-1.0,-0.7853981633974483
5559,commercial,-1.0,-0.7853981633974483
5560,fungal,0.5,0.4636476090008061
5561,buffalo,-1.0,-0.7853981633974483
5562,suggestion,-1.0,-0.7853981633974483
5563,tho,-1.0,-0.7853981633974483
5564,hunch,-1.0,-0.7853981633974483
5565,someplace,-1.0,-0.7853981633974483
5566,r,0.0,0.0
5567,rehab,-1.0,-0.7853981633974483
5568,proverbial,-1.0,-0.7853981633974483
5569,sh,-1.0,-0.7853981633974483
5570,seeing,-1.0,-0.7853981633974483
5571,procreate,-1.0,-0.7853981633974483
5572,twin,-1.0,-0.7853981633974483
5573,prematurely,-1.0,-0.7853981633974483
5574,unify,-1.0,-0.7853981633974483
5575,azalea,1.0,0.7853981633974483
5576,banks,1.0,0.7853981633974483
5577,humiliating,1.0,0.7853981633974483
5578,tongue,0.0,0.0
5579,beget,1.0,0.7853981633974483
5580,soft,0.5,0.4636476090008061
5581,wrath,1.0,0.7853981633974483
5582,ladys,0.3333333333333333,0.3217505543966422
5583,amicable,1.0,0.7853981633974483
5584,bygone,1.0,0.7853981633974483
5585,freely,0.0,0.0
5586,trophy,0.0,0.0
5587,noncancerous,1.0,0.7853981633974483
5588,slams,1.0,0.7853981633974483
5589,brutalize,1.0,0.7853981633974483
5590,heartless,0.0,0.0
5591,electron,1.0,0.7853981633974483
5592,weeda,1.0,0.7853981633974483
5593,deliver,-0.3333333333333333,-0.3217505543966422
5594,sensationalism,1.0,0.7853981633974483
5595,unsuspecting,-1.0,-0.7853981633974483
5596,unusual,1.0,0.7853981633974483
5597,roaching,1.0,0.7853981633974483
5598,distribute,1.0,0.7853981633974483
5599,purification,1.0,0.7853981633974483
5600,tablet,1.0,0.7853981633974483
5601,despair,1.0,0.7853981633974483
5602,yeve,1.0,0.7853981633974483
5603,rebuilding,1.0,0.7853981633974483
5604,upcoming,1.0,0.7853981633974483
5605,caravan,1.0,0.7853981633974483
5606,documentation,1.0,0.7853981633974483
5607,epitome,0.3333333333333333,0.3217505543966422
5608,reap,1.0,0.7853981633974483
5609,buddhist,1.0,0.7853981633974483
5610,monk,1.0,0.7853981633974483
5611,profession,1.0,0.7853981633974483
5612,clueless,1.0,0.7853981633974483
5613,stereotype,1.0,0.7853981633974483
5614,calibrate,1.0,0.7853981633974483
5615,construct,1.0,0.7853981633974483
5616,dosage,1.0,0.7853981633974483
5617,outdate,1.0,0.7853981633974483
5618,participation,-1.0,-0.7853981633974483
5619,gandhis,-1.0,-0.7853981633974483
5620,legacy,0.0,0.0
5621,discourse,-1.0,-0.7853981633974483
5622,albatross,-1.0,-0.7853981633974483
5623,overrun,-1.0,-0.7853981633974483
5624,eater,-1.0,-0.7853981633974483
5625,snack,-1.0,-0.7853981633974483
5626,grudge,-1.0,-0.7853981633974483
5627,warmth,1.0,0.7853981633974483
5628,brew,1.0,0.7853981633974483
5629,grey,1.0,0.7853981633974483
5630,passionate,1.0,0.7853981633974483
5631,exhaustive,1.0,0.7853981633974483
5632,screening,0.0,0.0
5633,nonprofit,1.0,0.7853981633974483
5634,strategy,0.6,0.5404195002705842
5635,asset,1.0,0.7853981633974483
5636,isolation,1.0,0.7853981633974483
5637,thread,-1.0,-0.7853981633974483
5638,technical,-1.0,-0.7853981633974483
5639,chain,0.3333333333333333,0.3217505543966422
5640,services,-1.0,-0.7853981633974483
5641,shutter,-1.0,-0.7853981633974483
5642,colloquially,-1.0,-0.7853981633974483
5643,tech,-1.0,-0.7853981633974483
5644,inc,-1.0,-0.7853981633974483
5645,discontinue,-1.0,-0.7853981633974483
5646,academic,-1.0,-0.7853981633974483
5647,approximately,-1.0,-0.7853981633974483
5648,continuous,-1.0,-0.7853981633974483
5649,enroll,-1.0,-0.7853981633974483
5650,cite,1.0,0.7853981633974483
5651,irreconcilable,1.0,0.7853981633974483
5652,waive,1.0,0.7853981633974483
5653,spousal,1.0,0.7853981633974483
5654,penup,1.0,0.7853981633974483
5655,franco,1.0,0.7853981633974483
5656,carpet,1.0,0.7853981633974483
5657,convoy,-1.0,-0.7853981633974483
5658,accusation,-1.0,-0.7853981633974483
5659,moscow,-1.0,-0.7853981633974483
5660,warplane,-1.0,-0.7853981633974483
5661,crescent,-1.0,-0.7853981633974483
5662,truck,0.0,0.0
5663,unload,-1.0,-0.7853981633974483
5664,urea,-1.0,-0.7853981633974483
5665,lubra,-1.0,-0.7853981633974483
5666,province,-1.0,-0.7853981633974483
5667,oar,-1.0,-0.7853981633974483
5668,karakas,-1.0,-0.7853981633974483
5669,organisation,-1.0,-0.7853981633974483
5670,badge,-1.0,-0.7853981633974483
5671,defence,-1.0,-0.7853981633974483
5672,ministry,-1.0,-0.7853981633974483
5673,releva,-1.0,-0.7853981633974483
5674,tourist,-1.0,-0.7853981633974483
5675,rubai,-1.0,-0.7853981633974483
5676,extramarital,-1.0,-0.7853981633974483
5677,compose,1.0,0.7853981633974483
5678,greenhouse,0.0,0.0
5679,umbrella,1.0,0.7853981633974483
5680,funnel,1.0,0.7853981633974483
5681,monie,0.0,0.0
5682,halfway,1.0,0.7853981633974483
5683,viable,1.0,0.7853981633974483
5684,underlying,1.0,0.7853981633974483
5685,disadvantage,1.0,0.7853981633974483
5686,decisive,1.0,0.7853981633974483
5687,gainful,1.0,0.7853981633974483
5688,employment,0.0,0.0
5689,thereby,1.0,0.7853981633974483
5690,aggrandizement,1.0,0.7853981633974483
5691,idealogie,1.0,0.7853981633974483
5692,garnering,1.0,0.7853981633974483
5693,impressed,1.0,0.7853981633974483
5694,versa,1.0,0.7853981633974483
5695,brandy,1.0,0.7853981633974483
5696,relocation,1.0,0.7853981633974483
5697,possess,0.0,0.0
5698,royalty,1.0,0.7853981633974483
5699,celebrated,1.0,0.7853981633974483
5700,froth,-1.0,-0.7853981633974483
5701,nw,-1.0,-0.7853981633974483
5702,winger,-1.0,-0.7853981633974483
5703,hearten,-1.0,-0.7853981633974483
5704,practically,-1.0,-0.7853981633974483
5705,twitch,-1.0,-0.7853981633974483
5706,shotgun,-1.0,-0.7853981633974483
5707,aim,-1.0,-0.7853981633974483
5708,clothing,-1.0,-0.7853981633974483
5709,conspicuous,-1.0,-0.7853981633974483
5710,grimy,-1.0,-0.7853981633974483
5711,aghast,1.0,0.7853981633974483
5712,gasp,1.0,0.7853981633974483
5713,imitate,0.0,0.0
5714,dirty,-1.0,-0.7853981633974483
5715,dehumanizing,-1.0,-0.7853981633974483
5716,invention,1.0,0.7853981633974483
5717,steer,1.0,0.7853981633974483
5718,invent,1.0,0.7853981633974483
5719,escalate,0.3333333333333333,0.3217505543966422
5720,differ,-1.0,-0.7853981633974483
5721,petrify,1.0,0.7853981633974483
5722,forty,1.0,0.7853981633974483
5723,lay,1.0,0.7853981633974483
5724,blanket,1.0,0.7853981633974483
5725,egypt,0.0,0.0
5726,fifty,0.5,0.4636476090008061
5727,swam,1.0,0.7853981633974483
5728,selve,1.0,0.7853981633974483
5729,bicker,1.0,0.7853981633974483
5730,walsh,1.0,0.7853981633974483
5731,diana,1.0,0.7853981633974483
5732,dankworth,1.0,0.7853981633974483
5733,immature,1.0,0.7853981633974483
5734,pollutant,1.0,0.7853981633974483
5735,purely,1.0,0.7853981633974483
5736,pallida,0.0,0.0
5737,bonobos,-1.0,-0.7853981633974483
5738,groom,-1.0,-0.7853981633974483
5739,ahem,-1.0,-0.7853981633974483
5740,colonization,-1.0,-0.7853981633974483
5741,kosher,-1.0,-0.7853981633974483
5742,ethical,-1.0,-0.7853981633974483
5743,obey,-1.0,-0.7853981633974483
5744,digital,0.0,0.0
5745,sample,-1.0,-0.7853981633974483
5746,elderly,0.3333333333333333,0.3217505543966422
5747,accompany,-1.0,-0.7853981633974483
5748,clue,-1.0,-0.7853981633974483
5749,fever,1.0,0.7853981633974483
5750,cruiser,1.0,0.7853981633974483
5751,bernard,1.0,0.7853981633974483
5752,fascia,1.0,0.7853981633974483
5753,terceira,1.0,0.7853981633974483
5754,rusa,1.0,0.7853981633974483
5755,mini,-1.0,-0.7853981633974483
5756,recede,-1.0,-0.7853981633974483
5757,recording,-1.0,-0.7853981633974483
5758,preachs,-1.0,-0.7853981633974483
5759,polling,-1.0,-0.7853981633974483
5760,reelection,-1.0,-0.7853981633974483
5761,flow,-1.0,-0.7853981633974483
5762,embolden,-1.0,-0.7853981633974483
5763,curly,-1.0,-0.7853981633974483
5764,basket,-1.0,-0.7853981633974483
5765,murderous,-1.0,-0.7853981633974483
5766,decreased,1.0,0.7853981633974483
5767,adolph,-1.0,-0.7853981633974483
5768,factually,-1.0,-0.7853981633974483
5769,inter,-1.0,-0.7853981633974483
5770,hyperbole,-1.0,-0.7853981633974483
5771,interject,-1.0,-0.7853981633974483
5772,gorges,-1.0,-0.7853981633974483
5773,maryland,-1.0,-0.7853981633974483
5774,conducive,-1.0,-0.7853981633974483
5775,grieve,0.5,0.4636476090008061
5776,bind,-1.0,-0.7853981633974483
5777,blandly,-1.0,-0.7853981633974483
5778,uninvited,-1.0,-0.7853981633974483
5779,barbecue,-1.0,-0.7853981633974483
5780,unborn,1.0,0.7853981633974483
5781,actuality,1.0,0.7853981633974483
5782,sufficiently,1.0,0.7853981633974483
5783,proactive,-1.0,-0.7853981633974483
5784,chaver,-1.0,-0.7853981633974483
5785,restriction,0.0,0.0
5786,dictate,-1.0,-0.7853981633974483
5787,spotlight,0.0,0.0
5788,commonplace,0.3333333333333333,0.3217505543966422
5789,sensationalize,0.0,0.0
5790,sever,1.0,0.7853981633974483
5791,authorized,1.0,0.7853981633974483
5792,hydrogen,1.0,0.7853981633974483
5793,injurious,1.0,0.7853981633974483
5794,identification,1.0,0.7853981633974483
5795,agricultural,1.0,0.7853981633974483
5796,heartbreak,1.0,0.7853981633974483
5797,bare,-1.0,-0.7853981633974483
5798,gratitude,-1.0,-0.7853981633974483
5799,forceful,-1.0,-0.7853981633974483
5800,silent,-1.0,-0.7853981633974483
5801,flexibility,-1.0,-0.7853981633974483
5802,cardiac,-1.0,-0.7853981633974483
5803,respiratory,-1.0,-0.7853981633974483
5804,burma,0.3333333333333333,0.3217505543966422
5805,woodwork,-1.0,-0.7853981633974483
5806,guessing,1.0,0.7853981633974483
5807,rot,1.0,0.7853981633974483
5808,compromise,-0.5,-0.4636476090008061
5809,reservation,-1.0,-0.7853981633974483
5810,revolution,-1.0,-0.7853981633974483
5811,injustice,-1.0,-0.7853981633974483
5812,map,-1.0,-0.7853981633974483
5813,chaotic,-1.0,-0.7853981633974483
5814,disloyal,-1.0,-0.7853981633974483
5815,specially,-1.0,-0.7853981633974483
5816,multi,-1.0,-0.7853981633974483
5817,organism,-1.0,-0.7853981633974483
5818,adopt,0.0,0.0
5819,made,1.0,0.7853981633974483
5820,plea,0.0,0.0
5821,roughly,-1.0,-0.7853981633974483
5822,flesh,-1.0,-0.7853981633974483
5823,gibberish,-1.0,-0.7853981633974483
5824,antics,-1.0,-0.7853981633974483
5825,rivalry,1.0,0.7853981633974483
5826,giggle,1.0,0.7853981633974483
5827,senator,1.0,0.7853981633974483
5828,sustainability,1.0,0.7853981633974483
5829,unstoppable,1.0,0.7853981633974483
5830,necklace,1.0,0.7853981633974483
5831,unfriend,1.0,0.7853981633974483
5832,homophobia,1.0,0.7853981633974483
5833,divisiveness,1.0,0.7853981633974483
5834,indonesian,0.3333333333333333,0.3217505543966422
5835,seventeen,1.0,0.7853981633974483
5836,picket,1.0,0.7853981633974483
5837,capitol,1.0,0.7853981633974483
5838,decapitate,1.0,0.7853981633974483
5839,nigerian,1.0,0.7853981633974483
5840,beaching,1.0,0.7853981633974483
5841,sixteen,1.0,0.7853981633974483
5842,midtown,1.0,0.7853981633974483
5843,subway,1.0,0.7853981633974483
5844,yesterday,0.0,0.0
5845,apron,1.0,0.7853981633974483
5846,accidental,1.0,0.7853981633974483
5847,legit,1.0,0.7853981633974483
5848,countries,1.0,0.7853981633974483
5849,clinic,0.3333333333333333,0.3217505543966422
5850,millions,-1.0,-0.7853981633974483
5851,painless,-1.0,-0.7853981633974483
5852,prepared,-1.0,-0.7853981633974483
5853,coral,1.0,0.7853981633974483
5854,swimming,1.0,0.7853981633974483
5855,luckily,0.0,0.0
5856,wrenching,1.0,0.7853981633974483
5857,generality,1.0,0.7853981633974483
5858,lump,1.0,0.7853981633974483
5859,de,1.0,0.7853981633974483
5860,astonishing,-1.0,-0.7853981633974483
5861,savage,-1.0,-0.7853981633974483
5862,penis,-1.0,-0.7853981633974483
5863,masochistic,-1.0,-0.7853981633974483
5864,hurst,-1.0,-0.7853981633974483
5865,queen,1.0,0.7853981633974483
5866,stability,0.3333333333333333,0.3217505543966422
5867,queens,1.0,0.7853981633974483
5868,doing,-1.0,-0.7853981633974483
5869,idaho,1.0,0.7853981633974483
5870,tracking,1.0,0.7853981633974483
5871,device,0.3333333333333333,0.3217505543966422
5872,sharp,1.0,0.7853981633974483
5873,edge,0.0,0.0
5874,creek,0.0,0.0
5875,proclamation,1.0,0.7853981633974483
5876,conquer,1.0,0.7853981633974483
5877,fascism,1.0,0.7853981633974483
5878,naziism,1.0,0.7853981633974483
5879,coup,1.0,0.7853981633974483
5880,risky,-0.6,-0.5404195002705842
5881,egoist,-1.0,-0.7853981633974483
5882,insecure,-1.0,-0.7853981633974483
5883,engage,0.2,0.19739555984988078
5884,sickening,1.0,0.7853981633974483
5885,barbed,0.0,0.0
5886,wire,0.0,0.0
5887,bathroom,1.0,0.7853981633974483
5888,rotten,-1.0,-0.7853981633974483
5889,capability,-1.0,-0.7853981633974483
5890,cheek,0.0,0.0
5891,afrikaans,1.0,0.7853981633974483
5892,subscriber,1.0,0.7853981633974483
5893,highschool,-1.0,-0.7853981633974483
5894,prostitute,-1.0,-0.7853981633974483
5895,slut,-1.0,-0.7853981633974483
5896,wasn,-0.3333333333333333,-0.3217505543966422
5897,harming,-1.0,-0.7853981633974483
5898,minion,-1.0,-0.7853981633974483
5899,significantly,-1.0,-0.7853981633974483
5900,foothold,-1.0,-0.7853981633974483
5901,craft,-1.0,-0.7853981633974483
5902,beer,-1.0,-0.7853981633974483
5903,harness,-1.0,-0.7853981633974483
5904,following,-1.0,-0.7853981633974483
5905,adoption,-1.0,-0.7853981633974483
5906,dent,-1.0,-0.7853981633974483
5907,comedy,1.0,0.7853981633974483
5908,mistakenly,1.0,0.7853981633974483
5909,achievable,1.0,0.7853981633974483
5910,deface,1.0,0.7853981633974483
5911,character,0.3333333333333333,0.3217505543966422
5912,starter,1.0,0.7853981633974483
5913,litigious,1.0,0.7853981633974483
5914,broke,1.0,0.7853981633974483
5915,domain,1.0,0.7853981633974483
5916,invariably,1.0,0.7853981633974483
5917,kilter,1.0,0.7853981633974483
5918,disappearance,1.0,0.7853981633974483
5919,diseases,0.0,0.0
5920,iran,0.3333333333333333,0.3217505543966422
5921,animalistic,1.0,0.7853981633974483
5922,indians,1.0,0.7853981633974483
5923,might,1.0,0.7853981633974483
5924,blight,1.0,0.7853981633974483
5925,prisoner,-1.0,-0.7853981633974483
5926,inhumane,-0.5,-0.4636476090008061
5927,felon,-1.0,-0.7853981633974483
5928,rehabilitation,-1.0,-0.7853981633974483
5929,distressed,1.0,0.7853981633974483
5930,construction,1.0,0.7853981633974483
5931,hiding,1.0,0.7853981633974483
5932,expert,1.0,0.7853981633974483
5933,underneath,1.0,0.7853981633974483
5934,planning,1.0,0.7853981633974483
5935,aggressive,-0.6,-0.5404195002705842
5936,sonic,-1.0,-0.7853981633974483
5937,uncalled,-1.0,-0.7853981633974483
5938,code,-1.0,-0.7853981633974483
5939,engagement,-1.0,-0.7853981633974483
5940,adorable,1.0,0.7853981633974483
5941,critter,1.0,0.7853981633974483
5942,rabie,-0.3333333333333333,-0.3217505543966422
5943,oklahoma,-0.3333333333333333,-0.3217505543966422
5944,zambia,-1.0,-0.7853981633974483
5945,masse,-1.0,-0.7853981633974483
5946,deplete,-1.0,-0.7853981633974483
5947,murdering,-1.0,-0.7853981633974483
5948,rim,-1.0,-0.7853981633974483
5949,exhaustion,0.0,0.0
5950,evaluate,0.0,0.0
5951,coope,1.0,0.7853981633974483
5952,ooh,1.0,0.7853981633974483
5953,aah,1.0,0.7853981633974483
5954,preteen,-1.0,-0.7853981633974483
5955,allied,1.0,0.7853981633974483
5956,forces,1.0,0.7853981633974483
5957,occupy,1.0,0.7853981633974483
5958,internal,1.0,0.7853981633974483
5959,exile,1.0,0.7853981633974483
5960,aden,1.0,0.7853981633974483
5961,sunni,1.0,0.7853981633974483
5962,iranian,1.0,0.7853981633974483
5963,shiite,1.0,0.7853981633974483
5964,theocracy,1.0,0.7853981633974483
5965,widely,1.0,0.7853981633974483
5966,sideline,1.0,0.7853981633974483
5967,mine,1.0,0.7853981633974483
5968,colatina,1.0,0.7853981633974483
5969,wave,0.3333333333333333,0.3217505543966422
5970,gush,1.0,0.7853981633974483
5971,fisherman,1.0,0.7853981633974483
5972,upward,1.0,0.7853981633974483
5973,gallon,1.0,0.7853981633974483
5974,perish,1.0,0.7853981633974483
5975,onslaught,1.0,0.7853981633974483
5976,crushed,1.0,0.7853981633974483
5977,gil,1.0,0.7853981633974483
5978,preschooler,1.0,0.7853981633974483
5979,ama,1.0,0.7853981633974483
5980,pediatrics,1.0,0.7853981633974483
5981,oct,1.0,0.7853981633974483
5982,yale,1.0,0.7853981633974483
5983,kids,1.0,0.7853981633974483
5984,unpatient,1.0,0.7853981633974483
5985,database,1.0,0.7853981633974483
5986,prescribed,1.0,0.7853981633974483
5987,oxycontin,1.0,0.7853981633974483
5988,violin,1.0,0.7853981633974483
5989,retail,0.0,0.0
5990,prescription,1.0,0.7853981633974483
5991,quadruple,1.0,0.7853981633974483
5992,munching,1.0,0.7853981633974483
5993,uniformed,1.0,0.7853981633974483
5994,depict,1.0,0.7853981633974483
5995,flagstaff,1.0,0.7853981633974483
5996,press,0.3333333333333333,0.3217505543966422
5997,footage,1.0,0.7853981633974483
5998,warrant,1.0,0.7853981633974483
5999,heroic,1.0,0.7853981633974483
6000,creative,1.0,0.7853981633974483
6001,genius,1.0,0.7853981633974483
6002,advertising,0.0,0.0
6003,aforementioned,1.0,0.7853981633974483
6004,weekday,1.0,0.7853981633974483
6005,sharply,1.0,0.7853981633974483
6006,youtube,-0.3333333333333333,-0.3217505543966422
6007,android,1.0,0.7853981633974483
6008,iphone,1.0,0.7853981633974483
6009,os,1.0,0.7853981633974483
6010,application,1.0,0.7853981633974483
6011,removal,0.0,0.0
6012,russells,-1.0,-0.7853981633974483
6013,yus,1.0,0.7853981633974483
6014,accomplished,1.0,0.7853981633974483
6015,inherent,1.0,0.7853981633974483
6016,undermine,1.0,0.7853981633974483
6017,flyer,1.0,0.7853981633974483
6018,dwell,0.0,0.0
6019,intrusive,1.0,0.7853981633974483
6020,fevery,1.0,0.7853981633974483
6021,contingency,1.0,0.7853981633974483
6022,inflated,1.0,0.7853981633974483
6023,ambitious,1.0,0.7853981633974483
6024,monumental,1.0,0.7853981633974483
6025,onehow,1.0,0.7853981633974483
6026,saning,1.0,0.7853981633974483
6027,palmers,1.0,0.7853981633974483
6028,distressful,1.0,0.7853981633974483
6029,premise,0.0,0.0
6030,shaky,-1.0,-0.7853981633974483
6031,poland,-1.0,-0.7853981633974483
6032,assassinate,-1.0,-0.7853981633974483
6033,avoidable,-1.0,-0.7853981633974483
6034,columbia,1.0,0.7853981633974483
6035,profitable,-1.0,-0.7853981633974483
6036,discount,-1.0,-0.7853981633974483
6037,lowly,-1.0,-0.7853981633974483
6038,badger,-1.0,-0.7853981633974483
6039,obligated,-1.0,-0.7853981633974483
6040,publicize,-1.0,-0.7853981633974483
6041,dutiful,-1.0,-0.7853981633974483
6042,obligate,-1.0,-0.7853981633974483
6043,blip,-1.0,-0.7853981633974483
6044,tempting,-1.0,-0.7853981633974483
6045,loot,-1.0,-0.7853981633974483
6046,flaunt,-1.0,-0.7853981633974483
6047,wisely,-1.0,-0.7853981633974483
6048,pride,0.0,0.0
6049,criminalize,-1.0,-0.7853981633974483
6050,preference,0.0,0.0
6051,radar,-1.0,-0.7853981633974483
6052,solid,-0.3333333333333333,-0.3217505543966422
6053,basketball,0.0,0.0
6054,baseball,-1.0,-0.7853981633974483
6055,protective,-1.0,-0.7853981633974483
6056,gear,-1.0,-0.7853981633974483
6057,arise,-1.0,-0.7853981633974483
6058,compromising,-1.0,-0.7853981633974483
6059,construe,-1.0,-0.7853981633974483
6060,sphere,-1.0,-0.7853981633974483
6061,nervous,-0.3333333333333333,-0.3217505543966422
6062,dang,1.0,0.7853981633974483
6063,creepy,0.0,0.0
6064,auto,1.0,0.7853981633974483
6065,esteem,1.0,0.7853981633974483
6066,brangling,1.0,0.7853981633974483
6067,counseling,1.0,0.7853981633974483
6068,dealing,1.0,0.7853981633974483
6069,paranoid,1.0,0.7853981633974483
6070,infinitely,1.0,0.7853981633974483
6071,everlasting,1.0,0.7853981633974483
6072,buildup,1.0,0.7853981633974483
6073,ticket,1.0,0.7853981633974483
6074,package,1.0,0.7853981633974483
6075,grocery,1.0,0.7853981633974483
6076,dissipate,1.0,0.7853981633974483
